id,Title,Batch,Transcript,Allocation,Content,biografy,vimeo_promo_id,vimeo_description,Service Types,Project Types,Tags,related_videos,Priority Words
5084.0,Richard Fitzwilliam,-1,0,Train/Eval,,Richard Fitzwilliam served with the Green Howards.  On D-Day he was part of the first wave who landed on Gold Beach in King Sector.,130580969.0,Pl Comd 18 Pl D Coy 6th Bn Green Howards. Assault Bn Gold D Day landed King Green to seize Mount Fleury Battery. Same Coy as Stanley Hollis VC,Army,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|People>Sergeant Major Stanley Hollis|People>Sir Tasker Watkins VC|Regiment / Squadron>The Green Howards|Regiment / Squadron>The Welsh Regiment|War/Conflict>WWII|Regiment / Squadron>164 Officer Training Unit|Service Type>Army|Places>Normandy|Places>Normandy - King Beach|Places>Normandy - Mont Fleury Battery|Role>Platoon Commander,"a:5:{i:0;s:4:""5087"";i:1;s:4:""5088"";i:2;s:4:""5089"";i:3;s:4:""5090"";i:4;s:4:""5091"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Sergeant Major Stanley Hollis', 'Sir Tasker Watkins VC', 'The Green Howards', 'The Welsh Regiment', 'WWII', '164 Officer Training Unit', 'Army', 'Normandy', 'Normandy', 'King Beach', 'Normandy', 'Mont Fleury Battery', 'Platoon Commander', 'Richard', 'Fitzwilliam']"
557.0,Rob Stirling,-1,0,Train/Eval,,Rob Stirling joined the army to get away from a troubled home life. He's had more than his fair share of adventure.,45630971.0,,Army,The Veterans' video archive,Munitions>Night vision|Places>Rhodesia|Regiment / Squadron>Royal Hussars|Regiment / Squadron>SAS (Special Air Service)|Role>SAS Soldier|Role>Soldier|Places>South Africa|Regiment / Squadron>South African Army|Miscellaneous>Terrorism|Miscellaneous>Training|Munitions>AK47|Service Type>Army|Places>England|Places>England - Catterick Garrison|Places>Germany|Places>Germany - Sennelager|Munitions>Grenade|Regiment / Squadron>Ian Smiths Army|Miscellaneous>Incident|Regiment / Squadron>Infantry Junior Leaders Battalion|Munitions>Kalashnikov|Miscellaneous>Mil Actions - Patrol|Places>Northern Ireland|Places>Northern Ireland - Belfast|Places>Northern Ireland - Cookstown|War/Conflict>Northern Ireland Conflict|Vehicles>Tank - Chieftain|War/Conflict>The Rhodesian War,"a:5:{i:0;s:3:""560"";i:1;s:3:""561"";i:2;s:3:""562"";i:3;s:3:""563"";i:4;s:3:""564"";}","['Night vision', 'Rhodesia', 'Royal Hussars', 'SAS (Special Air Service)', 'SAS Soldier', 'Soldier', 'South Africa', 'South African Army', 'Terrorism', 'Training', 'AK47', 'Army', 'England', 'England', 'Catterick Garrison', 'Germany', 'Germany', 'Sennelager', 'Grenade', 'Ian Smiths Army', 'Incident', 'Infantry Junior Leaders Battalion', 'Kalashnikov', 'Mil Actions', 'Patrol', 'Northern Ireland', 'Northern Ireland', 'Belfast', 'Northern Ireland', 'Cookstown', 'Northern Ireland Conflict', 'Tank', 'Chieftain', 'The Rhodesian War', '(Special Air Service)', 'Soldier', 'Rob', 'Stirling']"
3875.0,Robert Ely,-1,0,Train/Eval,,"Robert Ely, had reached the rank of Warrant Officer First Class in the Parachute Regiment when he was thrown out of the services after his sexual orientation was discovered. His case, which went to court in the 1980's was supported by LGBT rights group Stonewall and helped to change British military attitudes to homosexuality for ever.",335402532.0,"In these films Robert Ely, a veteran of military music who served with three different regiments talks of his progress through the ranks of army musicians, of his service in Northern Ireland and of how his army career was cut short by personal tragedy.",Army,The Veterans' video archive|Kneller Hall military school of music,Military Musician|Kneller Hall|Miscellaneous>Oral History,"a:11:{i:0;s:4:""3977"";i:1;s:4:""3978"";i:2;s:4:""3979"";i:3;s:4:""3980"";i:4;s:4:""3981"";i:5;s:4:""3982"";i:6;s:4:""3983"";i:7;s:4:""3984"";i:8;s:4:""3985"";i:9;s:4:""3986"";i:10;s:4:""3987"";}","['Military Musician', 'Kneller Hall', 'Oral History', 'Robert', 'Ely']"
704.0,Robert Watts,-1,0,Train/Eval,,Robert was on Landing craft at D Day.,47248214.0,Robert was on Landing craft at D Day. He recalls with horror having to try and rescue Canadian troops from drowning as the weight of their kit pulled them under.,Navy,The Veterans' video archive|The Normandy Campaign|Keeping Britain Afloat,Battles>Operation - Neptune / Overlord (D-Day)|Role>Tank Landing Craft Electrician|Places>The Channel|War/Conflict>WWII|Places>England|Places>England - Portsmouth|Places>England - Southampton|Places>France|Miscellaneous>Incident|Miscellaneous>Incident - Casualty / Death|Munitions>Land Mine|Vehicles>Landing Craft|Vehicles>LCT (Landing Craft Tank)|Miscellaneous>Medical - Hospital|Miscellaneous>Medical - Sea Sick|Miscellaneous>Mil Actions - Beach Landing|Service Type>Navy|Places>Normandy|Places>Normandy - Juno Beach|Vehicles>Tank,"a:3:{i:0;s:3:""707"";i:1;s:3:""708"";i:2;s:3:""709"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Tank Landing Craft Electrician', 'The Channel', 'WWII', 'England', 'England', 'Portsmouth', 'England', 'Southampton', 'France', 'Incident', 'Incident', 'Casualty / Death', 'Land Mine', 'Landing Craft', 'LCT (Landing Craft Tank)', 'Medical', 'Hospital', 'Medical', 'Sea Sick', 'Mil Actions', 'Beach Landing', 'Navy', 'Normandy', 'Normandy', 'Juno Beach', 'Tank', '(Landing Craft Tank)', 'Robert', 'Watts']"
3877.0,Roger Swift,-1,0,Train/Eval,,Major Roger Swift offered to be interrogated for a second time when the pupils from Chase Bridge School came to visit Kneller Hall. He regaled them with a wonderful account which had many in the room in tears. Best wishes Roger. ,335403190.0,"Major Roger Swift tells us how a young man, who trained as an engineer actually spent fifty-three years as an Army musician, leading some of its premier bands and being a part of the force’s triumphs and tragedies. Roger remembers how music could say “We’re sorry’’ and how he found out that the monarch has a sharp eye for a uniform.",Army,Kneller Hall military school of music|The Veterans' video archive,Military Musician|Kneller Hall|Miscellaneous>Oral History,"a:7:{i:0;s:4:""3988"";i:1;s:4:""3989"";i:2;s:4:""3990"";i:3;s:4:""3991"";i:4;s:4:""3992"";i:5;s:4:""3993"";i:6;s:4:""3994"";}","['Military Musician', 'Kneller Hall', 'Oral History', 'Roger', 'Swift']"
4405.0,Roger Tomlinson,-1,0,Train/Eval,,"Lieutenant Colonel Roger Tomlinson shares stories of a horse that wouldn’t canter, choppers coming the wrong way, and the sound of a bullet whistling past at close range.",335441223.0,"Lieutenant Colonel Roger Tomlinson traces his life’s journey for us; going from the schoolboy fascinated by a Guards band on parade, through the musician learning all the instruments, to, as the Army’s principal Director of Music, being tasked with probably the most painful decision an army musician might have to take. ",Army,Kneller Hall military school of music,Kneller Hall|Military Musician|Miscellaneous>Oral History|Regiment / Squadron>The Argyll and Sutherland Highlanders|Miscellaneous>Instrument - Trombone|Regiment / Squadron>The Blues and Royals|Regiment / Squadron>The Queen's Royal Lancers|Regiment / Squadron>The Royal Corps of Signals|Regiment / Squadron>16th/5th The Queen's Royal Lancers|Miscellaneous>Instrument - Cornet|War/Conflict>Northern Ireland Conflict|Role>Lieutenant Colonel|Role>Principal Director of Music,"a:6:{i:0;s:4:""4409"";i:1;s:4:""4410"";i:2;s:4:""4411"";i:3;s:4:""4412"";i:4;s:4:""4413"";i:5;s:4:""4414"";}","['Kneller Hall', 'Military Musician', 'Oral History', 'The Argyll and Sutherland Highlanders', 'Instrument', 'Trombone', 'The Blues and Royals', ""The Queen's Royal Lancers"", 'The Royal Corps of Signals', ""16th/5th The Queen's Royal Lancers"", 'Instrument', 'Cornet', 'Northern Ireland Conflict', 'Lieutenant Colonel', 'Principal Director of Music', 'Roger', 'Tomlinson']"
1676.0,Ron Andrews,-1,0,Train/Eval,,Ron Andrews was delighted to join the RAF until he found out that he would end up doing extra service because of the Berlin Airlift.,76212869.0,"Check Ron's photos, there's a classic on-the-wing image.",RAF,The Berlin Airlift|The Veterans' video archive,War/Conflict>The Cold War|Role>Instrument Fitter|Battles>Operation - Plainfare (Berlin Airlift)|Places>RAF Abingdon|Places>RAF Honington|Places>RAF Little Horwood|Places>RAF Oakington|Places>RAF West Kirby|Places>RAF Padgate|Miscellaneous>Training|Miscellaneous>Training - Basic / Initial|Miscellaneous>Training - Trade|Regiment / Squadron>242 Squadron|Role>Aircraftman 2nd Class|Service Type>Airforce|Vehicles>Avro York|Miscellaneous>Daily Routine / Jobs|Miscellaneous>Description - Job Role|Places>RAF Melksham|Service Type>National Service,"a:5:{i:0;s:4:""1679"";i:1;s:4:""1680"";i:2;s:4:""1681"";i:3;s:4:""1682"";i:4;s:4:""1683"";}","['The Cold War', 'Instrument Fitter', 'Operation', 'Plainfare (Berlin Airlift)', 'RAF Abingdon', 'RAF Honington', 'RAF Little Horwood', 'RAF Oakington', 'RAF West Kirby', 'RAF Padgate', 'Training', 'Training', 'Basic / Initial', 'Training', 'Trade', '242 Squadron', 'Aircraftman 2nd Class', 'Airforce', 'Avro York', 'Daily Routine / Jobs', 'Description', 'Job Role', 'RAF Melksham', 'National Service', 'Abingdon', 'Honington', 'Little Horwood', 'Oakington', 'West Kirby', 'Padgate', 'Melksham', 'Ron', 'Andrews']"
13522.0,Ron Brewer,-1,0,Train/Eval,,,,,,,,,"['Ron', 'Brewer']"
2808.0,Ron Davies (1926),-1,0,Train/Eval,,"ROYAL NAVY WORKHORSE Ron Davies, 88, gives an account of his time as a Royal Navy able seaman on board HMS Southdown.",116480544.0,RN HMS Southdown,Navy,Keeping Britain Afloat|The Normandy Campaign|The Veterans' video archive,Miscellaneous>Naval - Action Stations|Miscellaneous>Naval Actions - Naval Battle|Miscellaneous>Naval - Patrol|Munitions>Oerlikon|Battles>Operation - Neptune / Overlord (D-Day)|Vehicles>R Boat|Miscellaneous>Training - Basic / Initial|War/Conflict>WWII|Role>Able Seaman|Vehicles>E Boat|Places>England - HMS Collingwood (Stone Frigate)|Vehicles>HMS Southdown|Service Type>Navy|Places>Normandy|Places>Normandy - Gold Beach|Role>Ordinary Seaman|Miscellaneous>Incident|Miscellaneous>Equipment - Mulberry Harbour,"a:5:{i:0;s:4:""2811"";i:1;s:4:""2812"";i:2;s:4:""2813"";i:3;s:4:""2814"";i:4;s:4:""2815"";}","['Naval', 'Action Stations', 'Naval Actions', 'Naval Battle', 'Naval', 'Patrol', 'Oerlikon', 'Operation', 'Neptune / Overlord (D-Day)', 'R Boat', 'Training', 'Basic / Initial', 'WWII', 'Able Seaman', 'E Boat', 'England', 'HMS Collingwood (Stone Frigate)', 'HMS Southdown', 'Navy', 'Normandy', 'Normandy', 'Gold Beach', 'Ordinary Seaman', 'Incident', 'Equipment', 'Mulberry Harbour', 'Boat', 'Boat', 'Collingwood (Stone Frigate)', 'Southdown', 'Ron', 'Davies', '(1926)']"
2359.0,Ron Davis,-1,0,Train/Eval,,,427015820.0,Ron Davis provides a detailed account of his service in the RASC in India and the Far East.,Army,The Veterans' video archive,,"a:12:{i:0;s:4:""2362"";i:1;s:4:""2363"";i:2;s:4:""2364"";i:3;s:4:""2365"";i:4;s:4:""2366"";i:5;s:4:""2367"";i:6;s:4:""2368"";i:7;s:4:""2369"";i:8;s:4:""2370"";i:9;s:4:""2371"";i:10;s:4:""2372"";i:11;s:4:""2373"";}","['Ron', 'Davis']"
4775.0,Ron Smith,-1,0,Train/Eval,,"Despite being quite poorly when we met for the interview, Ron provided a fascinating insight to his life at sea.",125378842.0,Ron Smith was a Wireman on LCT 947.,Navy,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Places>The Far East|Role>Wireman|War/Conflict>WWII|Munitions>Acoustic Depth Charge|Places>Burma - Ramree|Vehicles>LCT 947|Places>Normandy|Places>Normandy - Ouistreham|People>Normandy Veterans|Service Type>Royal Navy,"a:7:{i:0;s:4:""4778"";i:1;s:4:""4779"";i:2;s:4:""4780"";i:3;s:4:""4781"";i:4;s:4:""4782"";i:5;s:4:""4783"";i:6;s:4:""4784"";}","['Operation', 'Neptune / Overlord (D-Day)', 'The Far East', 'Wireman', 'WWII', 'Acoustic Depth Charge', 'Burma', 'Ramree', 'LCT 947', 'Normandy', 'Normandy', 'Ouistreham', 'Normandy Veterans', 'Royal Navy', '947', 'Ron', 'Smith']"
6021.0,Ron Smith.,-1,0,Train/Eval,,As a Royal Marine Commando Ron Smith was in Korea at the very start of the Korean conflict.  Undertaking dangerous night raids on the Korean coast ,165425574.0,Ron has some interesting photos of 41 in action.,Navy,The Veterans' video archive|Korea,Role>Royal Marine Commando|Miscellaneous>The Forgotten War|Regiment / Squadron>The Royal Marines|People>Tom Driberg|Miscellaneous>Training - Basic / Initial|Regiment / Squadron>41 Independent Commando|Battles>Battle of Chosin Reservoir|Places>Korea|Places>Korea - Camp McGill|Places>Korea - Chosin Reservoir|War/Conflict>Korean War|Service Type>Royal Navy|Vehicles>USS Wantuck,"a:6:{i:0;s:4:""6024"";i:1;s:4:""6025"";i:2;s:4:""6026"";i:3;s:4:""6027"";i:4;s:4:""6028"";i:5;s:4:""6029"";}","['Royal Marine Commando', 'The Forgotten War', 'The Royal Marines', 'Tom Driberg', 'Training', 'Basic / Initial', '41 Independent Commando', 'Battle of Chosin Reservoir', 'Korea', 'Korea', 'Camp McGill', 'Korea', 'Chosin Reservoir', 'Korean War', 'Royal Navy', 'USS Wantuck', 'Wantuck', 'Ron', 'Smith.']"
5847.0,Ron Stephens NAVY,-1,0,Train/Eval,,"Ron Stephens was a crew member of HMS Tarana, a special duties ship operating between Gibraltar and the South of France.

HMS Tarana was a Dutch built trawler requisitioned by the Royal Navy. It would sail from harbour in one colour and then be painted at sea, before being repainted on it's return to harbour!",153910937.0,"Ron Stephens was a crew member of HMS Tarana, a special duties ship operating between Gibraltar and the South of France.",Navy,The Veterans' video archive|The Secret War,Miscellaneous>Transporting Agents|Miscellaneous>Transporting Escapees|War/Conflict>WWII|Vehicles>HMS Tarana|Role>Ordinary Seaman|Service Type>Royal Navy,"a:12:{i:0;s:4:""5850"";i:1;s:4:""5851"";i:2;s:4:""5852"";i:3;s:4:""5853"";i:4;s:4:""5854"";i:5;s:4:""5855"";i:6;s:4:""5856"";i:7;s:4:""5857"";i:8;s:4:""5858"";i:9;s:4:""5859"";i:10;s:4:""5860"";i:11;s:4:""5861"";}","['Transporting Agents', 'Transporting Escapees', 'WWII', 'HMS Tarana', 'Ordinary Seaman', 'Royal Navy', 'Tarana', 'Ron', 'Stephens', 'NAVY']"
4602.0,Ron Stephens REME,-1,0,Train/Eval,,"Ron Stephens joined the army in 1939 and trained as a Vehicle Mechanic in the REME. On the Normandy Beaches, removing vehicles from the sand",121611194.0,Ron Stephens joined the army in 1939 and trained as a Vehicle Mechanic in the REME.,Army,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Regiment / Squadron>REME|Role>Vehicle Mechanic|War/Conflict>WWII|Service Type>Army|Miscellaneous>Description - Job Role|Places>Normandy|Places>Normandy - Juno Beach,"a:3:{i:0;s:4:""4605"";i:1;s:4:""4606"";i:2;s:4:""4607"";}","['Operation', 'Neptune / Overlord (D-Day)', 'REME', 'Vehicle Mechanic', 'WWII', 'Army', 'Description', 'Job Role', 'Normandy', 'Normandy', 'Juno Beach', 'Ron', 'Stephens', 'REME']"
6714.0,Ron Yardley,-1,0,Train/Eval,,Ron Yardley joined HMS Belfast as she prepared to head to Korea. ,438122005.0,Ron Yardley gives a great account of his life onboard HMS Belfast while she served in the Korean War.,Navy,The Veterans' video archive|Korea,Role>Telegraphist|Miscellaneous>The Forgotten War|Role>Wireless Operator|Places>England - HMS Pembroke (Stone Frigate)|Places>England - HMS Royal Arthur (Stone Frigate)|Vehicles>HMS Belfast|Places>Korea|War/Conflict>Korean War|Service Type>Royal Navy,"a:6:{i:0;s:4:""6716"";i:1;s:4:""6717"";i:2;s:4:""6718"";i:3;s:4:""6719"";i:4;s:4:""6720"";i:5;s:4:""6721"";}","['Telegraphist', 'The Forgotten War', 'Wireless Operator', 'England', 'HMS Pembroke (Stone Frigate)', 'England', 'HMS Royal Arthur (Stone Frigate)', 'HMS Belfast', 'Korea', 'Korean War', 'Royal Navy', 'Pembroke (Stone Frigate)', 'Royal Arthur (Stone Frigate)', 'Belfast', 'Ron', 'Yardley']"
1075.0,Ronald Arnold,-1,0,Train/Eval,,Ron Arnold was a dispatch rider during WWII. Prior to DDay he recalls riding around the eerily quiet towns of England's South Coast.,46622454.0,Dispatch rider - Hill 112,Army,The Veterans' video archive|The Normandy Campaign,Munitions>Nebelwurfer|Battles>Operation - Neptune / Overlord (D-Day)|Places>RAF Benson|Places>Rainham Marshes|Places>Ranby Camp|Munitions>Ross Rifle|Miscellaneous>Skill - Navigation|Miscellaneous>Social Life - Entertainment|Role>Soldier|Regiment / Squadron>The Rifle Brigade|Miscellaneous>Training|Miscellaneous>Training - Basic / Initial|Miscellaneous>Training - Military Exercise|Miscellaneous>Training - Range|People>Winston Churchill|War/Conflict>WWII|Regiment / Squadron>43rd Infantry Division|Service Type>Army|Miscellaneous>Conditions|Role>Dispatch Rider|Places>England - Dorchester|Places>England - Folkestone|Places>England - Hastings|Places>England - London|Places>England - Maidstone|Places>England - York|People>Erwin Rommel|Places>France|Role>Home guard|Miscellaneous>Incident - Accident|Miscellaneous>Life - Childhood|Miscellaneous>Life - Pre Service|Miscellaneous>Life - Wartime|Vehicles>LST (Landing Ship Tank)|Regiment / Squadron>Middlesex Regiment|Miscellaneous>Ministry of Supply|Places>Normandy|Places>Normandy - Bayeux|Places>Normandy - Caen|Places>Normandy - Gold Beach|Places>Normandy - Hill 112|Vehicles>Norton Motorcycle,"a:9:{i:0;s:4:""1078"";i:1;s:4:""1079"";i:2;s:4:""1080"";i:3;s:4:""1081"";i:4;s:4:""1082"";i:5;s:4:""1083"";i:6;s:4:""1084"";i:7;s:4:""1085"";i:8;s:4:""1086"";}","['Nebelwurfer', 'Operation', 'Neptune / Overlord (D-Day)', 'RAF Benson', 'Rainham Marshes', 'Ranby Camp', 'Ross Rifle', 'Skill', 'Navigation', 'Social Life', 'Entertainment', 'Soldier', 'The Rifle Brigade', 'Training', 'Training', 'Basic / Initial', 'Training', 'Military Exercise', 'Training', 'Range', 'Winston Churchill', 'WWII', '43rd Infantry Division', 'Army', 'Conditions', 'Dispatch Rider', 'England', 'Dorchester', 'England', 'Folkestone', 'England', 'Hastings', 'England', 'London', 'England', 'Maidstone', 'England', 'York', 'Erwin Rommel', 'France', 'Home guard', 'Incident', 'Accident', 'Life', 'Childhood', 'Life', 'Pre Service', 'Life', 'Wartime', 'LST (Landing Ship Tank)', 'Middlesex Regiment', 'Ministry of Supply', 'Normandy', 'Normandy', 'Bayeux', 'Normandy', 'Caen', 'Normandy', 'Gold Beach', 'Normandy', 'Hill 112', 'Norton Motorcycle', 'Benson', '(Landing Ship Tank)', 'Ronald', 'Arnold']"
1610.0,Ronald Pickersgill,-1,0,Train/Eval,,Ronald Pickersgill was a National Serviceman stationed in Wunstorf Germany when the Russians blockaded the city of Berlin. ,75010695.0,,RAF,The Veterans' video archive|The Berlin Airlift,War/Conflict>The Cold War|Battles>Operation - Plainfare (Berlin Airlift)|Places>RAF Cranwell|Miscellaneous>Social Life|Miscellaneous>Wartime - Damage|Miscellaneous>Social Life - Entertainment|Miscellaneous>Training - Trade|Miscellaneous>Training|Places>Denmark|Service Type>Airforce|Places>Denmark - RAF Sylt|Role>RC Operator|Miscellaneous>Equipment - GCA|Places>Germany|Places>Germany - Berlin|Places>Germany - Hanover|Places>Germany - RAF Gatow|Places>Germany - RAF Wunstorf|Places>Germany - Weisendorf|People>Interaction with - Americans|Miscellaneous>Life - Pre Service|Service Type>National Service|Miscellaneous>Description - Job Role,"a:8:{i:0;s:4:""1613"";i:1;s:4:""1614"";i:2;s:4:""1615"";i:3;s:4:""1616"";i:4;s:4:""1617"";i:5;s:4:""1618"";i:6;s:4:""1619"";i:7;s:4:""1620"";}","['The Cold War', 'Operation', 'Plainfare (Berlin Airlift)', 'RAF Cranwell', 'Social Life', 'Wartime', 'Damage', 'Social Life', 'Entertainment', 'Training', 'Trade', 'Training', 'Denmark', 'Airforce', 'Denmark', 'RAF Sylt', 'RC Operator', 'Equipment', 'GCA', 'Germany', 'Germany', 'Berlin', 'Germany', 'Hanover', 'Germany', 'RAF Gatow', 'Germany', 'RAF Wunstorf', 'Germany', 'Weisendorf', 'Interaction with', 'Americans', 'Life', 'Pre Service', 'National Service', 'Description', 'Job Role', 'Cranwell', 'Sylt', 'Operator', 'Gatow', 'Wunstorf', 'Ronald', 'Pickersgill']"
3184.0,Roy Clarke,-1,0,Train/Eval,,"To this day, as he gets ready to go to bed, Roy Clarke is thankful he is not sleeping under
a tank.",122005783.0,"To this day, as he gets ready to go to bed, Roy Clarke is thankful he is not sleeping under
a tank.",Army,The Veterans' video archive|The Normandy Campaign,Miscellaneous>Training|Miscellaneous>Training - Basic / Initial|Battles>Operation - Neptune / Overlord (D-Day)|Munitions>Nebelwurfer|Battles>Operation - Totalise|Regiment / Squadron>Royal Armoured Corps|Role>Wireless Operator|War/Conflict>WWII|Role>Wireless Operator / Gunner|Regiment / Squadron>42nd Armour division|Service Type>Army|Places>Normandy - Villers-Bocage|Miscellaneous>Camaraderie|Places>England - Bovington|Role>Gunner|Places>Holland|Miscellaneous>Incident|Miscellaneous>Incident - Friendly Fire|Miscellaneous>Medical - Wounded|Munitions>Moaning Minnies|Places>Normandy - Bayeux|Places>Normandy - Caen|Miscellaneous>Mil Actions - Beach Landing|Regiment / Squadron>North Hampshire Yeomanry|Regiment / Squadron>Reconnaissance Regiment|Places>Normandy|Role>Trooper|Vehicles>Tank - Sherman Firefly|Vehicles>Tank - Sherman,"a:6:{i:0;s:4:""3187"";i:1;s:4:""3188"";i:2;s:4:""3189"";i:3;s:4:""3190"";i:4;s:4:""3191"";i:5;s:4:""3192"";}","['Training', 'Training', 'Basic / Initial', 'Operation', 'Neptune / Overlord (D-Day)', 'Nebelwurfer', 'Operation', 'Totalise', 'Royal Armoured Corps', 'Wireless Operator', 'WWII', 'Wireless Operator / Gunner', '42nd Armour division', 'Army', 'Normandy', 'Villers-Bocage', 'Camaraderie', 'England', 'Bovington', 'Gunner', 'Holland', 'Incident', 'Incident', 'Friendly Fire', 'Medical', 'Wounded', 'Moaning Minnies', 'Normandy', 'Bayeux', 'Normandy', 'Caen', 'Mil Actions', 'Beach Landing', 'North Hampshire Yeomanry', 'Reconnaissance Regiment', 'Normandy', 'Trooper', 'Tank', 'Sherman Firefly', 'Tank', 'Sherman', 'Roy', 'Clarke']"
4918.0,Roy Dixon,-1,0,Train/Eval,,"Roy Dixon was nineteen when he joined the 5th Royal Tank Regiment, 7th Armoured Division as a Troop Leader.  Unbelievably young...",130580577.0,"Tp Ldr 5 RTR superb account of his experiences, sea sick, landed as part of 7th And Div, describes Cpl with nerve gone getting killed, tanks very poor, outclassed by German armour, describes ambush of 4th C of L Yeo at Villars Bocage. Later Maj Gen CB, CVO, MC (for Normandy). When you were not fighting it was quite pleasant. Had four tans shot from under him &amp; a very close shave during Goodwood when a mortar fragment sent passed between his legs &amp; killed his gunner. French attitude was along the lines “nice of you to invade us but wish you had invaded somewhere else!” 11th Armd Div had best reputation in Normandy - fresh &amp; in Shermans. Armour-Infantry co-operation poor",Army,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Role>Tank Commander|Regiment / Squadron>The Royal Tank Regiment|War/Conflict>WWII|Regiment / Squadron>5th Royal Tank Regiment|Regiment / Squadron>7th Armoured Division|Service Type>Army|Battles>Battle of Goodwood|Miscellaneous>Incident|Places>Normandy|Places>Normandy - Gold Beach|Role>Officer|Vehicles>Tank,"a:3:{i:0;s:4:""4921"";i:1;s:4:""4922"";i:2;s:4:""4923"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Tank Commander', 'The Royal Tank Regiment', 'WWII', '5th Royal Tank Regiment', '7th Armoured Division', 'Army', 'Battle of Goodwood', 'Incident', 'Normandy', 'Normandy', 'Gold Beach', 'Officer', 'Tank', 'Roy', 'Dixon']"
4707.0,Roy Nash,-1,0,Train/Eval,,"In WWII, Roy Nash served as an infantryman in the 3rd Battalion, The Monmouthshire Regiment.",121607422.0,,Army,The Veterans' video archive|The Normandy Campaign,Battles>Operation - Neptune / Overlord (D-Day)|Role>Soldier|Regiment / Squadron>The Monmouthshire Regiment|Regiment / Squadron>The Royal Berkshire &amp; Wiltshire Regiment|War/Conflict>WWII|Service Type>Army|Places>Normandy,"a:6:{i:0;s:4:""4708"";i:1;s:4:""4709"";i:2;s:4:""4710"";i:3;s:4:""4711"";i:4;s:4:""4712"";i:5;s:4:""4713"";}","['Operation', 'Neptune / Overlord (D-Day)', 'Soldier', 'The Monmouthshire Regiment', 'The Royal Berkshire &amp; Wiltshire Regiment', 'WWII', 'Army', 'Normandy', 'Roy', 'Nash']"
6537.0,Roy Painter,-1,0,Train/Eval,,Roy Painter provides a detailed account of his time as a National Serviceman in the Korean War. He was a Signalman.,437881678.0,"Roy served as a radio operator with British and Australian troops, being moved to the 1st Australian Regiment after their radio operator used inappropriate language over the radio. After Korea he became a competitive bodybuilder. Roy has some interesting pics in his gallery.",Army,Korea|The Veterans' video archive,War/Conflict>Korean War|Places>Korea|Service Type>Army|Regiment / Squadron>The Royal Signals|Miscellaneous>The Forgotten War|Role>Radar Operator|Service Type>National Service|Role>Signalman,"a:6:{i:0;s:4:""6539"";i:1;s:4:""6540"";i:2;s:4:""6541"";i:3;s:4:""6542"";i:4;s:4:""6543"";i:5;s:4:""6544"";}","['Korean War', 'Korea', 'Army', 'The Royal Signals', 'The Forgotten War', 'Radar Operator', 'National Service', 'Signalman', 'Roy', 'Painter']"
5786.0,Ruby  Marchant,-1,0,Train/Eval,,Ruby Marchant worked in the main house at Bletchely Park. Remarkably she only told her son about her secretive wartime work when she was 90 years old.,151130389.0,We were just given sheets of paper with long lists of numbers on it. And we had to go through all these numbers in the list and we had to extract the sections which were headed with the code for England.,RAF,The Veterans' video archive|The Secret War,Service Type>Women's Auxiliary Air Force|War/Conflict>WWII|Role>Clerk|Places>England - Bletchley Park,"a:3:{i:0;s:4:""5790"";i:1;s:4:""5791"";i:2;s:4:""5792"";}","[""Women's Auxiliary Air Force"", 'WWII', 'Clerk', 'England', 'Bletchley Park', 'Ruby', 'Marchant']"
